NCESSCH,LEAID,NAME,OPSTFIPS,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LOCALE,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,NECTA,NMNECTA,CD,SLDL,SLDU,SCHOOLYEAR
063459005713,0634590,Gardner Elementary,06,502 Illinois Ave.,San Jose,CA,95125,06,06085,Santa Clara County,11,37.321332,-121.895782,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,0619,06027,06015,2022-2023
063459005714,0634590,Grant Elementary,06,470 E. Jackson St.,San Jose,CA,95112,06,06085,Santa Clara County,11,37.351246,-121.888343,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,0619,06027,06015,2022-2023
063459005715,0634590,Graystone Elementary,06,6982 Shearwater Dr.,San Jose,CA,95120,06,06085,Santa Clara County,11,37.211625,-121.83724,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,0618,06029,06015,2022-2023
063459005716,0634590,Gunderson High,06,620 Gaundabert Ln.,San Jose,CA,95136,06,06085,Santa Clara County,11,37.258747,-121.855126,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,0619,06027,06015,2022-2023
063459005720,0634590,Herbert Hoover Middle,06,1635 Park Ave.,San Jose,CA,95126,06,06085,Santa Clara County,11,37.33304,-121.923789,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,0619,06028,06010,2022-2023
063459005722,0634590,Horace Mann Elementary,06,55 N. Seventh St.,San Jose,CA,95112,06,06085,Santa Clara County,11,37.339478,-121.885567,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,0619,06027,06015,2022-2023
063459005723,0634590,John Muir Middle,06,1260 Branham Ln.,San Jose,CA,95118,06,06085,Santa Clara County,11,37.260397,-121.883258,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,0618,06028,06015,2022-2023
063459005725,0634590,Leland High,06,6677 Camden Ave.,San Jose,CA,95120,06,06085,Santa Clara County,11,37.216859,-121.843955,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,0618,06029,06015,2022-2023
063459005727,0634590,Los Alamitos Elementary,06,6130 Silberman Ave.,San Jose,CA,95120,06,06085,Santa Clara County,11,37.228382,-121.880198,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,0618,06028,06015,2022-2023
063459005728,0634590,Lowell Elementary,06,625 S. Seventh St.,San Jose,CA,95112,06,06085,Santa Clara County,11,37.329411,-121.877652,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,0619,06027,06015,2022-2023
063459005730,0634590,Selma Olinder Elementary,06,890 E. William,San Jose,CA,95116,06,06085,Santa Clara County,11,37.337226,-121.866024,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,0619,06027,06015,2022-2023
063459005731,0634590,Muwekma Ohlone Middle,06,850 N. Second St.,San Jose,CA,95112,06,06085,Santa Clara County,11,37.353288,-121.900673,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,0619,06027,06015,2022-2023
063459005732,0634590,Pioneer High,06,1290 Blossom Hill Rd.,San Jose,CA,95118,06,06085,Santa Clara County,11,37.246871,-121.882433,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,0618,06028,06015,2022-2023
063459005734,0634590,Reed Elementary,06,1524 Jacob Ave.,San Jose,CA,95118,06,06085,Santa Clara County,11,37.263564,-121.894333,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,0618,06028,06015,2022-2023
063459005736,0634590,San Jose High,06,275 N. 24th St.,San Jose,CA,95116,06,06085,Santa Clara County,11,37.349894,-121.871994,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,0619,06027,06015,2022-2023
063459005737,0634590,Schallenberger Elementary,06,1280 Koch Ln.,San Jose,CA,95125,06,06085,Santa Clara County,11,37.279963,-121.887747,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,0619,06028,06015,2022-2023
063459005738,0634590,Simonds Elementary,06,6515 Grapevine Way,San Jose,CA,95120,06,06085,Santa Clara County,11,37.220377,-121.869246,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,0618,06028,06015,2022-2023
063459005740,0634590,Terrell Elementary,06,3925 Pearl Ave.,San Jose,CA,95136,06,06085,Santa Clara County,11,37.270856,-121.869465,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,0619,06028,06015,2022-2023
063459005741,0634590,Merritt Trace Elementary,06,651 Dana Ave.,San Jose,CA,95126,06,06085,Santa Clara County,11,37.330394,-121.925441,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,0619,06028,06010,2022-2023
063459005742,0634590,Hacienda Science/Environmental Magnet,06,1290 Kimberly Dr.,San Jose,CA,95118,06,06085,Santa Clara County,11,37.269054,-121.883341,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,0618,06028,06015,2022-2023
063459005743,0634590,Washington Elementary,06,100 Oak St.,San Jose,CA,95110,06,06085,Santa Clara County,11,37.321314,-121.881537,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,0619,06027,06015,2022-2023
063459005745,0634590,Willow Glen Elementary,06,1425 Lincoln Ave.,San Jose,CA,95125,06,06085,Santa Clara County,11,37.302689,-121.897189,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,0619,06028,06015,2022-2023
063459005746,0634590,Willow Glen High,06,2001 Cottle Ave.,San Jose,CA,95125,06,06085,Santa Clara County,11,37.291848,-121.897292,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,0619,06028,06015,2022-2023
063459006645,0634590,Liberty (Alternative),06,4849 Pearl Ave.,San Jose,CA,95136,06,06085,Santa Clara County,11,37.26148,-121.864691,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,0619,06028,06015,2022-2023
063459007429,0634590,Hammer Montessori at Galarza Elementary,06,1610 Bird Ave.,San Jose,CA,95125,06,06085,Santa Clara County,11,37.30258,-121.885697,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,0619,06028,06015,2022-2023
063459008633,0634590,Middle College High,06,2100 Moorpark Ave.,San Jose,CA,95128,06,06085,Santa Clara County,11,37.315889,-121.928141,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,0618,06028,06015,2022-2023
063459008634,0634590,Canoas Elementary,06,880 Wren Dr.,San Jose,CA,95125,06,06085,Santa Clara County,11,37.284463,-121.8769,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,0619,06027,06015,2022-2023
063459010411,0634590,Ernesto Galarza Elementary,06,1610 Bird Ave.,San Jose,CA,95125,06,06085,Santa Clara County,11,37.30258,-121.885697,41940,"San Jose-Sunnyvale-Santa Clara, CA",1,488,"San Jose-San Francisco-Oakland, CA",N,N,0619,06028,06015,2022-2023
063462002560,0634620,Gold River Discovery Center K-8,06,2200 Roaring Camp Dr.,Gold River,CA,95670,06,06067,Sacramento County,21,38.626853,-121.249022,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06001,2022-2023
063462005752,0634620,Arcade Fundamental Middle,06,3500 Edison Ave.,Sacramento,CA,95821,06,06067,Sacramento County,21,38.633433,-121.380776,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06006,2022-2023
063462005753,0634620,Arden Middle,06,1640 Watt Ave.,Sacramento,CA,95864,06,06067,Sacramento County,21,38.594665,-121.382299,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06006,2022-2023
063462005754,0634620,Arlington Heights Elementary,06,6401 Trenton Way,Citrus Heights,CA,95621,06,06067,Sacramento County,21,38.686331,-121.314388,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06004,2022-2023
063462005755,0634620,John Barrett Middle,06,4243 Barrett Rd.,Carmichael,CA,95608,06,06067,Sacramento County,21,38.642962,-121.313887,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06004,2022-2023
063462005756,0634620,Bella Vista High,06,8301 Madison Ave.,Fair Oaks,CA,95628,06,06067,Sacramento County,21,38.665336,-121.251991,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06006,06001,2022-2023
063462005757,0634620,Cambridge Heights Elementary,06,5555 Fleetwood Dr.,Citrus Heights,CA,95621,06,06067,Sacramento County,21,38.666397,-121.295192,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06004,2022-2023
063462005758,0634620,Cameron Ranch Elementary,06,4333 Hackberry Ln.,Carmichael,CA,95608,06,06067,Sacramento County,21,38.64381,-121.333558,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06004,2022-2023
063462005759,0634620,Carmichael Elementary,06,6141 Sutter Ave.,Carmichael,CA,95608,06,06067,Sacramento County,21,38.634636,-121.32319,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06004,2022-2023
063462005760,0634620,Andrew Carnegie Middle,06,5820 Illinois Ave.,Orangevale,CA,95662,06,06067,Sacramento County,21,38.672016,-121.233685,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06006,06001,2022-2023
063462005761,0634620,Casa Roble Fundamental High,06,9151 Oak Ave.,Orangevale,CA,95662,06,06067,Sacramento County,21,38.701368,-121.214079,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06006,06001,2022-2023
063462005762,0634620,Winston Churchill Middle,06,4900 Whitney Ave.,Carmichael,CA,95608,06,06067,Sacramento County,21,38.626702,-121.351408,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06006,2022-2023
063462005763,0634620,Carriage Drive Elementary,06,7519 Carriage Dr.,Citrus Heights,CA,95621,06,06067,Sacramento County,21,38.702585,-121.295619,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06004,2022-2023
063462005765,0634620,Cottage Elementary,06,2221 Morse Ave.,Sacramento,CA,95825,06,06067,Sacramento County,21,38.605476,-121.393049,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06006,2022-2023
063462005766,0634620,James R. Cowan Fundamental Elementary,06,3350 Becerra Way,Sacramento,CA,95821,06,06067,Sacramento County,21,38.626433,-121.372969,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06006,2022-2023
063462005767,0634620,Coyle Avenue Elementary,06,6330 Coyle Ave.,Carmichael,CA,95608,06,06067,Sacramento County,21,38.667107,-121.317195,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06004,2022-2023
063462005769,0634620,Del Campo High,06,4925 Dewey Dr.,Fair Oaks,CA,95628,06,06067,Sacramento County,21,38.654341,-121.312064,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06004,2022-2023
063462005770,0634620,Del Dayo Elementary,06,1301 McClaren Dr.,Carmichael,CA,95608,06,06067,Sacramento County,21,38.588898,-121.338613,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06004,2022-2023
063462005771,0634620,Del Paso Manor Elementary,06,2700 Maryal Dr.,Sacramento,CA,95821,06,06067,Sacramento County,21,38.613894,-121.369844,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06006,2022-2023
063462005772,0634620,Mary Deterding Elementary,06,6000 Stanley Ave.,Carmichael,CA,95608,06,06067,Sacramento County,21,38.621737,-121.325149,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06004,2022-2023
063462005773,0634620,Harry Dewey Fundamental Elementary,06,7025 Falcon Rd.,Fair Oaks,CA,95628,06,06067,Sacramento County,21,38.653327,-121.300723,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06004,2022-2023
063462005774,0634620,Dyer-Kelly Elementary,06,3101 Bell St.,Sacramento,CA,95821,06,06067,Sacramento County,21,38.62144,-121.411623,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0606,06008,06006,2022-2023
063462005775,0634620,Thomas Edison Language Institute K-8,06,2950 Hurley Way,Sacramento,CA,95864,06,06067,Sacramento County,21,38.587074,-121.393924,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06006,2022-2023
063462005776,0634620,El Camino Fundamental High,06,4300 El Camino Ave.,Sacramento,CA,95821,06,06067,Sacramento County,21,38.609314,-121.363116,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06006,2022-2023
063462005778,0634620,Encina Preparatory High,06,1400 Bell St.,Sacramento,CA,95825,06,06067,Sacramento County,21,38.593248,-121.409336,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0606,06008,06006,2022-2023
063462005781,0634620,Grand Oaks Elementary,06,7901 Rosswood Dr.,Citrus Heights,CA,95621,06,06067,Sacramento County,21,38.710712,-121.301076,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06004,2022-2023
063462005782,0634620,Green Oaks Fundamental Elementary,06,7145 Filbert Ave.,Orangevale,CA,95662,06,06067,Sacramento County,21,38.696747,-121.216556,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06006,06001,2022-2023
063462005783,0634620,Greer Elementary,06,1300 Bell St.,Sacramento,CA,95825,06,06067,Sacramento County,21,38.589665,-121.409921,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0606,06008,06006,2022-2023
063462005785,0634620,Howe Avenue Elementary,06,2404 Howe Ave.,Sacramento,CA,95825,06,06067,Sacramento County,21,38.60884,-121.414425,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0606,06008,06006,2022-2023
063462005786,0634620,Thomas Kelly Elementary,06,6301 Moraga Dr.,Carmichael,CA,95608,06,06067,Sacramento County,21,38.652076,-121.318135,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06004,2022-2023
063462005788,0634620,Kingswood K-8,06,5700 Primrose Dr.,Citrus Heights,CA,95610,06,06067,Sacramento County,21,38.669965,-121.277111,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06004,2022-2023
063462005789,0634620,La Entrada Continuation High,06,5320 Hemlock St.,Sacramento,CA,95841,06,06067,Sacramento County,21,38.663371,-121.340577,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0606,06008,06006,2022-2023
063462005792,0634620,Earl Legette Elementary,06,4623 Kenneth Ave.,Fair Oaks,CA,95628,06,06067,Sacramento County,21,38.649895,-121.245388,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06006,06001,2022-2023
063462005793,0634620,Lichen K-8,06,8319 Lichen Dr.,Citrus Heights,CA,95621,06,06067,Sacramento County,21,38.718088,-121.306207,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06004,2022-2023
063462005795,0634620,Mariemont Elementary,06,1401 Corta Way,Sacramento,CA,95864,06,06067,Sacramento County,21,38.590701,-121.367613,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06006,2022-2023
063462005796,0634620,Mariposa Avenue Elementary,06,7940 Mariposa Ave.,Citrus Heights,CA,95610,06,06067,Sacramento County,21,38.710656,-121.280492,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06004,2022-2023
063462005798,0634620,Mesa Verde High,06,7501 Carriage Dr.,Citrus Heights,CA,95621,06,06067,Sacramento County,21,38.702069,-121.297749,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06004,2022-2023
063462005799,0634620,Mira Loma High,06,4000 Edison Ave.,Sacramento,CA,95821,06,06067,Sacramento County,21,38.633024,-121.370393,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06006,2022-2023
063462005800,0634620,Mission Avenue Open Elementary,06,2925 Mission Ave.,Carmichael,CA,95608,06,06067,Sacramento County,21,38.618665,-121.356251,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06006,2022-2023
063462005802,0634620,Northridge Elementary,06,5150 Cocoa Palm Way,Fair Oaks,CA,95628,06,06067,Sacramento County,21,38.660295,-121.257833,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06006,06001,2022-2023
063462005803,0634620,Oakview Community Elementary,06,7229 Beech Ave.,Orangevale,CA,95662,06,06067,Sacramento County,21,38.697963,-121.230845,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06006,06001,2022-2023
063462005805,0634620,Orangevale Open K-8,06,5630 Illinois Ave.,Fair Oaks,CA,95628,06,06067,Sacramento County,21,38.668727,-121.234567,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06006,06001,2022-2023
063462005807,0634620,Pasadena Avenue Elementary,06,4330 Pasadena Ave.,Sacramento,CA,95821,06,06067,Sacramento County,21,38.637782,-121.363509,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06006,2022-2023
063462005808,0634620,Louis Pasteur Fundamental Middle,06,8935 Elm Ave.,Orangevale,CA,95662,06,06067,Sacramento County,21,38.693887,-121.222292,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06006,06001,2022-2023
063462005809,0634620,Charles Peck Elementary,06,6230 Rutland Dr.,Carmichael,CA,95608,06,06067,Sacramento County,21,38.659609,-121.317578,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06004,2022-2023
063462005810,0634620,Pershing Elementary,06,9010 Pershing Ave.,Orangevale,CA,95662,06,06067,Sacramento County,21,38.669868,-121.220602,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06006,06001,2022-2023
063462005812,0634620,Rio Americano High,06,4540 American River Dr.,Sacramento,CA,95864,06,06067,Sacramento County,21,38.577415,-121.356215,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06006,2022-2023
063462005814,0634620,Will Rogers Middle,06,4924 Dewey Dr.,Fair Oaks,CA,95628,06,06067,Sacramento County,21,38.653395,-121.307332,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06004,2022-2023
063462005817,0634620,San Juan High,06,7551 Greenback Ln.,Citrus Heights,CA,95610,06,06067,Sacramento County,21,38.679421,-121.28725,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06004,2022-2023
063462005818,0634620,Albert Schweitzer Elementary,06,4350 Glenridge Dr.,Carmichael,CA,95608,06,06067,Sacramento County,21,38.644592,-121.300077,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06004,2022-2023
063462005819,0634620,Sierra Oaks K-8,06,171 Mills Rd.,Sacramento,CA,95864,06,06067,Sacramento County,21,38.569639,-121.394688,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0606,06008,06006,2022-2023
063462005820,0634620,Skycrest Elementary,06,5641 Mariposa Ave.,Citrus Heights,CA,95610,06,06067,Sacramento County,21,38.66869,-121.286187,40900,"Sacramento-Roseville-Folsom, CA",1,472,"Sacramento-Roseville, CA",N,N,0607,06008,06004,2022-2023
